customer_id,first_name,last_name,email_address,gender,registration_date,state,phone,zip_code,is_active
CLI-008014,Virginia,Saldaña Carvajal,hrosado@example.org,F,17/05/2022,Nuevo León,222-7959-3691 ext. 1523,35125,TRUE
CLI-020521,Lorenzo,Holguín Ceballos,dmunoz@example.com,F,20/01/2020,Nuevo León,55-6693-0017 ext. 7735,15217,True
CLI-037839,Julia,Beltrán Durán,urenaroberto@example.com,M,29/03/2019,Nuevo León,33-4553-1153,94867,True
CLI-019124,Gregorio,Villarreal Lira,catalinaduran@example.org,M,09/04/2022,Nuevo León,33-6731-5039,11961,True
CLI-040336,Esmeralda,de León Zamudio,isabela03@example.org,M,28/08/2020,Jalisco,998-4974-3346,51813,TRUE
CLI-048881,Benito,Alcala Lucio,llamassara@example.org,F,20/12/2023,Jalisco,33-3391-1350 ext. 3253,71582,true
CLI-030924,Rufino,Carvajal Quiñones,jose-carlos00@example.com,F,21/12/2020,Nuevo León,55-3860-7470 ext. 6336,52669,TRUE
CLI-022220,Fernando,Archuleta Alonso,farreola@example.net,F,31/01/2023,Nuevo León,998-9486-8082,90332,true
CLI-046959,Elisa,Miranda Maestas,docasio@example.com,M,28/03/2021,Nuevo León,33-8309-0606,12480,True
CLI-021922,Zacarías,Menéndez Cornejo,ilseaguilera@example.net,F,16/03/2021,Nuevo León,81-5667-7885 ext. 8578,74584,true
CLI-003053,Micaela,Macías Páez,estradaadan@example.com,M,19/03/2023,Jalisco,33-6420-0668,75295,True
CLI-005914,Héctor,Escamilla Estévez,angulofederico@example.com,M,14/10/2023,Jalisco,442-8324-2972 ext. 6075,99930,False
CLI-045545,Eloisa,Blanco Garibay,teresaenriquez@example.com,No especificado,21/03/2019,Nuevo León,442-3358-5139,19222,True
CLI-035756,Aida,Reséndez Torres,davilamarisol@example.net,M,18/08/2021,Jalisco,222-1771-5701,39614,True
CLI-049817,Abelardo,Zamora Rolón,marco-antoniocoronado@example.com,F,09/02/2023,Nuevo León,222-5492-7599,94255,TRUE
CLI-036571,Karla,Gracia Tafoya,salvador23@example.com,M,29/05/2024,Jalisco,222-6134-9088,33689,TRUE
CLI-047005,Cristal,Matos Lomeli,juliarodriquez@example.net,F,13/06/2024,Nuevo León,998-9470-8380,62528,False
CLI-035405,Isabel,Paz Trujillo,marioarenas@example.net,No especificado,23/02/2023,Nuevo León,998-1070-9853 ext. 7137,95972,True
CLI-018344,Gonzalo,Vergara Rendón,cardonacristal@example.org,M,21/03/2021,Jalisco,998-7968-8557,49270,true
CLI-012807,Alfredo,Puente Gallegos,ugamez@example.net,M,09/06/2019,Nuevo León,33-1143-2237,25920,true
CLI-017498,Blanca,Alonzo Duarte,icalvillo@example.net,M,13/12/2021,Jalisco,81-5002-2311 ext. 7917,50083,True
CLI-033647,Nayeli,Jurado Roldán,archuletaemilia@example.net,F,23/10/2022,Nuevo León,442-8919-6093,89438,true
CLI-047891,Carolina,Méndez Velásquez,aquesada@example.com,F,15/04/2024,Nuevo León,81-8252-2182,51304,TRUE
CLI-043360,José Carlos,Caldera Lebrón,ocampoivan@example.net,F,04/05/2020,Jalisco,55-8452-2111,43568,TRUE
CLI-046950,Citlali,Tafoya Guillen,colonruben@example.org,M,02/04/2023,Nuevo León,442-9041-8646,89738,True
CLI-028639,Margarita,Vera Castañeda,alejandro73@example.com, ,13/07/2022,Jalisco,442-6577-0332,55715,true
CLI-021510,Alejandro,Godínez Saldaña,gracielamunguia@example.org,F,05/08/2021,Jalisco,55-6539-9308,31206,FALSE
CLI-034282,Alejandro,Portillo Rodrígez,dolorescarvajal@example.org,M,19/06/2023,Jalisco,55-8472-8193,52174,TRUE
CLI-007918,Sergio,Menéndez Salcido,arellanodolores@example.com,F,20/05/2024,Nuevo León,33-1655-4278,81046,TRUE
CLI-026775,María Eugenia,Figueroa Valles,sergio97@example.org,F,04/08/2022,Jalisco,33-7489-8683,30948,TRUE
CLI-050445,Gabriela,Gallegos Jimínez,maria-teresa70@example.org,M,16/09/2021,Jalisco,998-2894-9755 ext. 2417,59541,True
CLI-019925,Rosalia,Negrón Romo,,M,17/05/2021,Jalisco,998-5215-7231,55174,True
CLI-008767,Ramiro,Olmos Baeza,poquendo@example.org,M,08/04/2021,Nuevo León,442-8498-9749,80574,True
CLI-001555,Alejandra,Rangel Vásquez,dulce-mariaojeda@example.org,M,31/07/2020,Nuevo León,55-4453-9976,42509,true
CLI-020990,Joaquín,Pacheco Apodaca,,F,30/04/2022,Jalisco,33-7240-0779,62042,true
CLI-023845,Elvia,Abreu Cepeda,ipatino@example.com,F,03/02/2019,Nuevo León,33-5595-0582,45329,TRUE
CLI-017424,Miguel Ángel,Marrero Elizondo,badilloalfredo@example.org,M,13/10/2022,Nuevo León,33-2036-5871,35599,true
CLI-037329,Alberto,Amaya Ferrer,barretoangelica@example.net,M,29/04/2020,Nuevo León,81-9091-6767,71372,TRUE
CLI-049112,Mateo,Salcedo Viera,jeronimo44@example.org,F,22/02/2020,Nuevo León,222-5292-6720,74710,true
CLI-000650,Caridad,Solís Pedraza,camilo57@example.com,M,09/08/2020,Jalisco,55-0814-3576,29883,True
CLI-003932,Lucía,Calvillo Leyva,britocarlos@example.org,F,23/03/2022,Jalisco,222-4241-5965,40771,true
CLI-032808,Marco Antonio,Ruiz Jimínez,llongoria@example.com,null,23/12/2021,Nuevo León,55-2736-1069,79031,TRUE
CLI-032788,Natalia,Roque Niño,udelgado@example.com,F,04/10/2023,Jalisco,55-3407-9880,85520,TRUE
CLI-038669,Miguel,Domínguez Loera,lucas41@example.com,F,19/03/2024,Nuevo León,81-2542-2580,98399,True
CLI-000837,Ángela,Cantú Casillas,vlucio@example.com,F,10/10/2020,Nuevo León,222-2689-8344,80803,TRUE
CLI-049406,Mariano,Casárez Lerma,karina14@example.net,M,18/08/2023,Nuevo León,442-4248-6969,68058,TRUE
CLI-043076,Emilio,Cordero Solano,ontiverosaldo@example.com,F,06/01/2022,Nuevo León,33-9179-5111 ext. 5714,35475,TRUE
CLI-038708,Arturo,Gastélum Villa,soteloignacio@example.net,F,11/09/2023,Nuevo León,442-6914-8699,72878,false
CLI-033993,Marcos,Oquendo Tapia,evenegas@example.com,M,02/08/2021,Nuevo León,81-4665-0353,18565,TRUE
CLI-051599,Rebeca,Saavedra Serna,oorellana@example.com,M,10/10/2022,Nuevo León,33-5757-6515,75239,True
CLI-021631,Jacobo,Delgadillo Luna,,,02/08/2023,Jalisco,55-7927-6068,92354,FALSE
CLI-004825,Flavio,Barela Arellano,concepcionbalderas@example.org,F,25/01/2020,Jalisco,222-7657-6412,62909,true
CLI-013719,Enrique,Jurado Salcedo,nayelibarela@example.org,,24/07/2022,Jalisco,442-0120-5076,23111,True
CLI-039696,Amanda,Manzanares Hurtado,anabarela@example.com,M,20/08/2021,Jalisco,55-2373-6556 ext. 8968,10392,true
CLI-010093,Mario,Almonte Muñiz,soniapalomo@example.net,M,06/11/2023,Nuevo León,998-8361-6785,22501,true
CLI-051690,Sergio,Caldera Ruelas,haguayo@example.com,M,29/04/2023,Nuevo León,55-6945-5510,27025,true
CLI-011677,Adela,Guajardo Rael,maria-eugeniasoto@example.org,M,21/11/2020,Jalisco,33-1639-5584,19418,TRUE
CLI-031821,Carolina,Escobar Ríos,quezadakarla@example.net,No especificado,20/04/2019,Nuevo León,33-7555-0664,60747,true
CLI-012604,Magdalena,Rico Lucio,tlucio@example.com,NA,28/01/2021,Nuevo León,442-3966-9690,-,true
CLI-048169,Genaro,Zarate Luevano,maria-elena13@example.net,F,12/10/2024,Nuevo León,81-5588-6762,21857,TRUE
CLI-021974,Francisco Javier,Villalobos Oquendo,padillaeric@example.net,F,23/05/2021,Nuevo León,33-7426-4408,11566,true
CLI-025542,Victoria,Moya Bueno,alvaro93@example.org,M,08/10/2022,Jalisco,55-7995-6461,61770,FALSE
CLI-046868,Teodoro,Leyva Perea,liliapedraza@example.net,M,29/10/2019,Jalisco,442-6191-7200 ext. 6035,n/a,TRUE
CLI-006074,Gilberto,Grijalva Gaytán,sotofernando@example.com,M,23/05/2024,Nuevo León,55-7296-9164,19289,True
CLI-046558,Adela,Zelaya Treviño,partidajose-emilio@example.org,F,18/03/2022,Nuevo León,998-4258-5420,44313,true
CLI-047702,Ana María,Heredia Serrano,lroldan@example.org,No especificado,30/07/2023,Nuevo León,998-7357-0397,86878,TRUE
CLI-001194,Miguel,Paz Herrera,,M,01/11/2024,Jalisco,33-6167-6570,67534,True
CLI-029126,José Luis,Torres de la O,jose15@example.com,M,14/03/2022,Jalisco,998-1699-1327,29829,True
CLI-048096,Rodrigo,Sarabia Barrera,aldonza85@example.net,M,19/01/2024,Nuevo León,55-3238-4046,52400,true
CLI-025953,Eloy,Cornejo Laureano,jaqueznatalia@example.net,F,01/04/2019,Jalisco,442-3505-6426 ext. 5246,83539,True
CLI-016044,Verónica,Rosado Varela,emerino@example.net,M,17/11/2022,Nuevo León,222-2669-0699 ext. 9439,90531,True
CLI-027764,Minerva,Tafoya Valencia,ucalvillo@example.net,F,08/03/2022,Nuevo León,998-5751-2607,77473,True
CLI-016194,Concepción,Parra Alonso,flaviovillarreal@example.org,F,03/01/2024,Nuevo León,81-0303-6440,98860,false
CLI-025729,Octavio,Rosario Bañuelos,zamoraabel@example.net,F,16/01/2021,Jalisco,81-1443-7084,56868,true
CLI-040284,Karina,Escamilla Ochoa,brisenolorenzo@example.net,M,31/12/2023,Nuevo León,81-7037-6363,89313,true
CLI-008743,Adán,Tafoya Rosales,dulce-mariacollado@example.net,No especificado,05/07/2022,Jalisco,81-9705-1659 ext. 2138,10681,TRUE
CLI-031949,Paola,Duarte Serrano,muribe@example.com,F,09/01/2020,Nuevo León,998-0664-4692,67965,True
CLI-010462,Celia,Ordóñez Meza,fballesteros@example.net,M,02/01/2019,Jalisco,998-5673-8801 ext. 8888,62148,true
CLI-028196,Adalberto,López Vega,casastania@example.com,No especificado,07/04/2023,Jalisco,33-0572-1596 ext. 5356,28527,TRUE
CLI-003357,Esmeralda,Carreón Caraballo,jorgecisneros@example.org,M,30/06/2019,Jalisco,55-7447-0763,25035,true
CLI-011655,Cristina,Melgar Bustos,liliacisneros@example.org,None,15/06/2022,Jalisco,442-1762-9072,46652,TRUE
CLI-051856,Ruby,Saiz Mojica,jeronimosisneros@example.org,F,27/04/2020,Nuevo León,998-9634-7241,77461,false
CLI-032413,Homero,Magaña Manzanares,garridomarco-antonio@example.org,F,04/03/2019,Nuevo León,998-5935-8015,45153,true
CLI-026743,Karla,Ayala Cardona,sonia50@example.org,F,14/03/2020,Jalisco,222-9271-7413,30364,TRUE
CLI-016742,Micaela,Portillo Feliciano,dulce-mariarojas@example.org,No especificado,25/03/2022,Nuevo León,442-9206-1314,29241,True
CLI-047277,Aldo,Sandoval Luevano,almarazofelia@example.net,F,24/02/2020,Jalisco,55-4029-3331,85289,True
CLI-050048,Cristal,Haro Llamas,felipelerma@example.org,M,12/07/2021,Nuevo León,998-7105-2402,74354,true
CLI-025736,María Cristina,Rojas Méndez,gracielabarela@example.net,F,23/03/2023,Jalisco,998-5772-6221,70722,TRUE
CLI-005607,Pascual,Peña Maya,jcorona@example.net,NULL,15/09/2020,Nuevo León,442-9615-9215,62246,true
CLI-048324,Olivia,Serna Hidalgo,susanamascarenas@example.org,F,20/03/2021,Jalisco,55-0074-7324 ext. 7314,36246,False
CLI-031424,Isaac,Páez Griego,leonelrangel@example.com,F,28/03/2024,Jalisco,442-4735-6942,20488,True
CLI-026601,Pablo,Godoy de la O,kulibarri@example.org,F,22/03/2024,Jalisco,33-1423-2590,58186,true
CLI-025434,Aldonza,Tórrez Dueñas,acabrera@example.org,F,30/10/2019,Nuevo León,33-6353-6380,88984,true
CLI-033182,Amalia,Casillas Garibay,anoriega@example.net, ,18/07/2023,Jalisco,998-9607-4387,36655,True
CLI-033491,Augusto,Escalante Pacheco,hector16@example.com,M,07/02/2019,Nuevo León,81-3783-3676,13342,true
CLI-003130,Ivonne,Cardenas Ybarra,esther27@example.net,M,13/05/2020,Jalisco,33-2318-6793 ext. 5455,97208,true
CLI-017081,Victoria,Mireles Montañez,usamaniego@example.com,M,15/01/2022,Jalisco,33-0015-1201,85563,TRUE
CLI-032186,Andrea,Solano Leal,julio95@example.org,F,20/11/2019,Jalisco,998-1732-4549 ext. 3232,56027,FALSE
CLI-046513,Jonás,Valladares Arteaga,wmontanez@example.com,M,25/03/2020,Nuevo León,33-7764-5410,99276,True
CLI-012541,Amalia,Orellana Solís,ernestoestrada@example.org,F,24/12/2021,Nuevo León,55-0268-5028 ext. 2526,19012,True
CLI-042386,Zacarías,Sisneros Mojica,munizlucia@example.net,M,30/10/2021,Nuevo León,33-7659-4888,24694,true
CLI-014431,María Teresa,Ornelas Treviño,eloisa41@example.net,M,17/02/2021,Jalisco,55-6092-8031,none,True
CLI-022610,María Elena,Urías Villagómez,carrascojose@example.net,F,14/05/2019,Nuevo León,222-9983-0564,76614,True
CLI-011180,Amelia,Ferrer Valdés,mariselasaavedra@example.org,F,02/11/2024,Nuevo León,55-4339-5131,n/a,true
CLI-015198,Ángel,Ávalos Tovar,gonzalo94@example.com,M,31/12/2022,Nuevo León,222-3209-8183,98576,TRUE
CLI-039200,Jaime,Nevárez Balderas,bonillarafael@example.com,M,03/04/2024,Jalisco,81-2852-3010,17755,true
CLI-048310,Marcela,Alcántar Madrigal,sraya@example.net,F,17/12/2020,Nuevo León,222-1899-5369,53119,True
CLI-031521,Luz,Casanova Ortiz,ricardoesparza@example.net,M,23/07/2021,Jalisco,998-1068-8423,50335,TRUE
CLI-029119,Abelardo,Carbajal Huerta,carmenalvarado@example.org,F,13/09/2019,Nuevo León,222-5734-7739,85869,true
CLI-038564,Olivia,Toledo Magaña,esandoval@example.org,M,14/08/2021,Jalisco,998-0985-0076,42793,true
CLI-029567,Adela,Abreu Maya,roybalpaola@example.com,F,24/05/2023,Nuevo León,81-8636-2173,63061,true
CLI-047349,Julio,Escamilla Cardenas,felipe41@example.com,none,18/01/2020,Jalisco,33-4880-0300,61509,TRUE
CLI-004227,Liliana,Murillo Villalobos,ordoneznatalia@example.org,M,21/12/2019,Jalisco,222-9441-5053 ext. 1942,71561,True
CLI-037164,Rosario,Vallejo Figueroa,ricardogarica@example.net,F,21/04/2022,Jalisco,55-3571-5149,72462,true
CLI-030625,Ricardo,Porras Duarte,ftovar@example.com,F,06/09/2021,Nuevo León,222-2180-9304,77531,True
CLI-030240,Alma,de la Fuente Corral,montoyafrancisca@example.org,M,14/09/2024,Nuevo León,998-8692-8487,77778,True
CLI-014063,Benito,Carranza Candelaria,noemichacon@example.net,M,21/09/2023,Nuevo León,998-2053-1995,94062,TRUE
CLI-004322,Irene,Razo Aguilera,pantojabarbara@example.com,F,23/07/2023,Nuevo León,442-1559-5826,40218,TRUE
CLI-047906,Laura,Burgos Pichardo,geronimocalderon@example.com,F,26/05/2020,Nuevo León,33-4927-4573 ext. 5407,73567,TRUE
CLI-043333,Óliver,Anguiano Luna,doloresnieves@example.net,No especificado,03/10/2024,Nuevo León,222-3422-1311,46736,True
CLI-047994,María del Carmen,Carrillo Sotelo,nietomercedes@example.com, ,04/09/2021,Nuevo León,81-4743-0165 ext. 5662,43840,FALSE
CLI-021508,Clemente,Báez Lomeli,jpabon@example.com, ,01/05/2020,Jalisco,55-8764-8896,25016,true
CLI-035037,Irene,Arreola Palomino,vporras@example.org,F,10/07/2024,Nuevo León,998-9239-4373 ext. 9284,72075,TRUE
CLI-000096,Antonio,Corral Ordóñez,nvaldes@example.org,M,15/06/2023,Nuevo León,998-0039-2155,80966,TRUE
CLI-045274,Jacobo,Blanco Márquez,tamezyuridia@example.org,F,14/07/2023,Jalisco,442-4859-7829,87763,True
CLI-009573,Bianca,Valdez Badillo,luis-manuellovato@example.com,M,29/10/2021,Jalisco,442-9286-7764,26727,TRUE
CLI-039645,Roberto,Quintero Griego,vmedina@example.org,F,14/07/2021,Jalisco,33-5744-0284,91837,FALSE
CLI-002353,Yolanda,Corrales Trujillo,de-leondebora@example.org,F,02/01/2021,Jalisco,442-4432-3785,71554,TRUE
CLI-038063,Francisco Javier,Olivera Longoria,glemus@example.net,F,17/02/2020,Jalisco,442-8535-1768 ext. 3973,85936,true
CLI-003384,Clemente,Rendón Cazares,renteriaaurelio@example.com,F,29/12/2023,Jalisco,33-0000-0307,none,True
CLI-050610,Serafín,Medina Peres,hernandesmaria-del-carmen@example.net,F,15/02/2022,Nuevo León,33-2577-2990,23988,TRUE
CLI-050335,Ricardo,Tirado Benavides,torozco@example.com,null,25/03/2023,Nuevo León,55-6097-9956,69525,true
CLI-037107,Karla,Quiroz Pedraza,dolorestirado@example.org,M,17/11/2024,Jalisco,33-7591-3907,78550,False
CLI-040365,Tomás,Fajardo Guerrero,dulce76@example.net,M,12/03/2020,Nuevo León,222-7875-3818 ext. 2942, ,True
CLI-027162,Estela,Cantú Noriega,aurorabernal@example.com,F,31/01/2022,Jalisco,998-5571-7242,60123,false
CLI-031956,Renato,Riojas Velázquez,walcantar@example.org,M,27/10/2022,Nuevo León,55-6412-1619,22744,True
CLI-037551,María Elena,Rael Nava,anelvillarreal@example.org,F,25/03/2024,Jalisco,222-7942-8126,81468,true
CLI-025633,Germán,Gurule Barraza,ilseperes@example.com,F,14/12/2021,Nuevo León,33-9039-4302,92652,true
CLI-015715,Timoteo,Barragán Vargas,wramon@example.org,M,03/06/2024,Jalisco,81-1459-4210,25456,False
CLI-017881,Miriam,Peña Mendoza,aromero@example.com,none,10/03/2021,Nuevo León,81-8110-2599 ext. 669,51784,True
CLI-041270,Perla,Tello Pedraza,zlucio@example.org,No especificado,22/11/2024,Jalisco,81-8714-7855,40254,true
CLI-037081,Francisco,Abreu de Anda,,M,11/02/2022,Jalisco,33-9507-3593,29248,TRUE
CLI-052847,Isaac,Ruelas Pelayo,jose-manuel67@example.org,M,18/08/2024,Jalisco,222-9606-8882 ext. 9494,81848,TRUE
CLI-039929,Horacio,Valdés Armendáriz,adelgadillo@example.org,F,28/12/2019,Jalisco,33-7969-2522 ext. 4056,44148,true
CLI-004735,Gloria,Rascón Pizarro,bustamantesocorro@example.org,F,14/09/2022,Jalisco,442-0290-1675,-,TRUE
CLI-040574,Mariano,Rascón de León,silvano10@example.net,M,27/11/2019,Jalisco,81-9948-4490,87585,True
CLI-008679,Micaela,Sierra Olivera,cazaresdavid@example.com,M,26/09/2022,Nuevo León,442-5077-9107,31761,true
CLI-010157,Rosa,Lozano Arce,rebeca89@example.com,M,21/08/2024,Nuevo León,442-6573-7300,-,True
CLI-026059,Joaquín,Barela Casillas,canalessalvador@example.org,M,04/04/2020,Jalisco,998-6586-7386 ext. 6837,37757,true
CLI-013828,Jos,Sarabia Botello,lauraquintana@example.com,M,20/09/2019,Nuevo León,81-4929-3573 ext. 6528,28971,TRUE
CLI-022684,Zeferino,Acosta Rodarte,ucardona@example.net,F,12/01/2024,Jalisco,55-4345-3492,71797,True
CLI-049244,Mitzy,Rojas Baca,bravomariana@example.org,F,14/01/2022,Jalisco,55-6366-3181,83078,true
CLI-023460,Julio César,Bahena Aguilera,emiliovazquez@example.org,F,21/05/2022,Nuevo León,222-9300-5905,43310,True
CLI-013585,David,Batista Bahena,zlozada@example.net,F,08/03/2024,Jalisco,442-1973-1516,68358,true
CLI-037881,Ramón,Nazario Girón,oliver69@example.com,M,27/05/2021,Jalisco,81-5620-7207 ext. 1232,72010,True
CLI-004985,Rosalia,Farías Anguiano,angelmiranda@example.net,F,07/03/2023,Jalisco,998-8928-7299 ext. 3680,31284,true
CLI-014109,Esperanza,Rivas Vallejo,karla07@example.net,M,02/02/2019,Jalisco,442-9163-4070 ext. 8168,28832,TRUE
CLI-033451,Reynaldo,Bañuelos Amaya,galarzahumberto@example.org,F,03/10/2022,Nuevo León,33-2351-7340,59772,True
CLI-000171,Ofelia,Soria Delgadillo,isabela37@example.org,No especificado,24/05/2019,Jalisco,442-7914-2615,31604,True
CLI-019105,Samuel,Balderas Robledo,,M,22/06/2021,Jalisco,442-4413-5795,48873,true
CLI-023277,Joaquín,Rosales Gastélum,ruelasolga@example.net,M,15/11/2020,Nuevo León,81-1331-7195,35879,True
CLI-012161,Ariadna,Torres Guzmán,susanarivero@example.com,F,03/02/2023,Jalisco,81-9155-7518,50776,True
CLI-023451,Nadia,Mota Quintana,pedrogonzales@example.net,No especificado,18/02/2021,Jalisco,55-6104-0802,24556,false
CLI-011151,Trinidad,Solano Meléndez,gerardo99@example.org,M,08/10/2022,Nuevo León,998-0927-5962,28629,true
CLI-025282,Irene,Bernal Velásquez,maria-jose86@example.com,M,17/06/2021,Nuevo León,81-4374-5065 ext. 2833,34168,TRUE
CLI-015271,José María,Aragón Aguilera,abregoguillermo@example.org,M,09/02/2021,Nuevo León,81-5353-9999 ext. 2363,79842,true
CLI-046459,Lorena,Fierro Mojica,mariselacoronado@example.com,F,20/03/2022,Nuevo León,81-8794-9675 ext. 9861,41259,False
CLI-040474,Violeta,Serrano Oquendo,florenciaharo@example.com,F,16/09/2019,Nuevo León,81-1266-1885,98450,False
CLI-024989,Mónica,Olmos Pedroza,,M,19/04/2021,Jalisco,33-7393-3852,71912,True
CLI-050565,Barbara,Téllez Valverde,vanegasevelio@example.com,M,22/03/2023,Nuevo León,81-2585-4011 ext. 6018,59987,TRUE
CLI-035152,Rolando,Zarate Rosario,oojeda@example.org,none,24/01/2021,Jalisco,998-1650-1875 ext. 9268,34429,TRUE
CLI-004071,Tania,Cornejo Zambrano,imuniz@example.com,No especificado,22/06/2020,Jalisco,222-3742-9404,48115,TRUE
CLI-024104,Estela,Palomo Benítez,wholguin@example.net,F,29/07/2023,Jalisco,442-8164-9123,30133,True
CLI-037385,Isaac,Rubio Becerra,rodrigezcristina@example.org,M,01/01/2023,Jalisco,222-0154-5438 ext. 2741,59009,true
CLI-029870,Silvia,Maestas Peralta,rodolfo43@example.net,No especificado,30/01/2024,Jalisco,222-5560-4064 ext. 3290,33228,True
CLI-033288,Mónica,Madrigal Collazo,mariogomez@example.org,M,31/10/2020,Jalisco,998-8698-6874 ext. 462,71720,true
CLI-024385,Mauro,Figueroa Rocha,joaquin19@example.com,M,23/05/2022,Jalisco,81-9606-7490,86165,true
CLI-036260,Elsa,Villa Valle,julio-cesarquintana@example.org,F,12/06/2019,Nuevo León,55-0246-0757,30348,true
CLI-050959,Zacarías,Sáenz Páez,aracelisaiz@example.org,M,20/10/2024,Nuevo León,442-5444-0847,68656,false
CLI-037676,Ricardo,Ferrer Pedroza,homeroarchuleta@example.net,F,01/06/2019,Nuevo León,55-7851-4635,19094,TRUE
CLI-046065,Carlota,Tórrez Madrigal,auroraamador@example.org,M,26/05/2020,Jalisco,222-9384-1876,34291,true
CLI-026713,Luis,Reynoso Urías,uolivares@example.com,F,09/10/2021,Nuevo León,222-3389-5176 ext. 6611,88821,True
CLI-041149,Emilio,Ojeda de la Fuente,zrivero@example.com,M,31/08/2021,Jalisco,442-4659-4418,62397,True
CLI-011021,Elvia,Frías Salgado,mendozapamela@example.com,M,18/12/2021,Jalisco,998-2962-2092,54004,true
CLI-051972,Felipe,Alcántar Vásquez,indira50@example.net,M,30/08/2023,Jalisco,81-4640-8501,18582,true
CLI-042858,Adriana,Caballero Vallejo,dbustamante@example.org,M,10/12/2021,Jalisco,55-8620-2881,44462,True
CLI-025023,Ana Luisa,Lozada Sevilla,pichardomauricio@example.org,F,26/01/2024,Nuevo León,81-4220-6986,68742,true
CLI-043293,Jaime,Castro Ledesma,wcordova@example.com,No especificado,09/07/2021,Jalisco,33-0765-6876,15580,true
CLI-001472,Violeta,Ballesteros Zarate,bgaribay@example.net,F,06/11/2019,Nuevo León,55-8419-1889,26673,TRUE
CLI-035295,Aldo,Monroy Torres,guadalupe58@example.org,F,18/04/2020,Jalisco,222-2171-8167 ext. 4504,50339,true
CLI-001805,Margarita,Alonso Madrid,delgadomercedes@example.net,F,12/11/2019,Jalisco,33-7350-4233 ext. 5521,43792,True
CLI-006041,Modesto,Ulibarri Ulloa,munozmariano@example.org,M,30/05/2021,Jalisco,33-1933-3743 ext. 5965,none,True
